COUNTRY,DATATYPE,PRODUCT,FLOW,TIME,VALUE
OECDAM,BALANCE,NATGASCM,TOTENTSB,YTD2022,109181.694
OECDAM,BALANCE,NATGASCM,TOTEXTSB,2020,220582.912
OECDAM,BALANCE,NATGASCM,TOTEXTSB,2021,267948.218
OECDAM,BALANCE,NATGASCM,TOTEXTSB,3Q2022,66816.243
OECDAM,BALANCE,NATGASCM,TOTEXTSB,Nov-21,22842.708
OECDAM,BALANCE,NATGASCM,TOTEXTSB,Nov-22,22647.858
OECDAM,BALANCE,NATGASCM,TOTEXTSB,YTD2021,243282.841
OECDAM,BALANCE,NATGASCM,TOTEXTSB,YTD2022,256096.14
OECDAO,BALANCE,NATGASCM,GDINCTRO,2020,235609.519
OECDAO,BALANCE,NATGASCM,GDINCTRO,2021,224229.785
OECDAO,BALANCE,NATGASCM,GDINCTRO,3Q2022,53684.808
OECDAO,BALANCE,NATGASCM,GDINCTRO,Nov-21,18354.133
OECDAO,BALANCE,NATGASCM,GDINCTRO,Nov-22,17497.481
OECDAO,BALANCE,NATGASCM,GDINCTRO,YTD2021,202902.276
OECDAO,BALANCE,NATGASCM,GDINCTRO,YTD2022,203237.35
OECDAO,BALANCE,NATGASCM,INDPROD,2020,174305.606
OECDAO,BALANCE,NATGASCM,INDPROD,2021,180391.401
OECDAO,BALANCE,NATGASCM,INDPROD,3Q2022,47832.704
OECDAO,BALANCE,NATGASCM,INDPROD,Nov-21,15325.919
OECDAO,BALANCE,NATGASCM,INDPROD,Nov-22,15456.441
OECDAO,BALANCE,NATGASCM,INDPROD,YTD2021,165077.75
OECDAO,BALANCE,NATGASCM,INDPROD,YTD2022,171389.363
OECDAO,BALANCE,NATGASCM,STCHANAT,2020,-789.937
OECDAO,BALANCE,NATGASCM,STCHANAT,2021,2744.727
OECDAO,BALANCE,NATGASCM,STCHANAT,3Q2022,3431.647
OECDAO,BALANCE,NATGASCM,STCHANAT,Nov-21,-201.263
OECDAO,BALANCE,NATGASCM,STCHANAT,Nov-22,801.027
OECDAO,BALANCE,NATGASCM,STCHANAT,YTD2021,4122.509
OECDAO,BALANCE,NATGASCM,STCHANAT,YTD2022,4466.632
OECDAO,BALANCE,NATGASCM,TOTENTSB,2020,168121.568
OECDAO,BALANCE,NATGASCM,TOTENTSB,2021,165944.419
OECDAO,BALANCE,NATGASCM,TOTENTSB,3Q2022,38414.887
OECDAO,BALANCE,NATGASCM,TOTENTSB,Nov-21,12924.208
OECDAO,BALANCE,NATGASCM,TOTENTSB,Nov-22,12742.067
OECDAO,BALANCE,NATGASCM,TOTENTSB,YTD2021,150516.465
OECDAO,BALANCE,NATGASCM,TOTENTSB,YTD2022,145621.283
OECDAO,BALANCE,NATGASCM,TOTEXTSB,2020,106022
OECDAO,BALANCE,NATGASCM,TOTEXTSB,2021,112839
OECDAO,BALANCE,NATGASCM,TOTEXTSB,3Q2022,27233
OECDAO,BALANCE,NATGASCM,TOTEXTSB,Nov-21,9778
OECDAO,BALANCE,NATGASCM,TOTEXTSB,Nov-22,9556
OECDAO,BALANCE,NATGASCM,TOTEXTSB,YTD2021,103074
OECDAO,BALANCE,NATGASCM,TOTEXTSB,YTD2022,103757
OECDEUR,BALANCE,NATGASCM,GDINCTRO,2020,507042.569
OECDEUR,BALANCE,NATGASCM,GDINCTRO,2021,537503.683
OECDEUR,BALANCE,NATGASCM,GDINCTRO,3Q2022,80648.663
OECDEUR,BALANCE,NATGASCM,GDINCTRO,Nov-21,54114.547
OECDEUR,BALANCE,NATGASCM,GDINCTRO,Nov-22,39598.445
OECDEUR,BALANCE,NATGASCM,GDINCTRO,YTD2021,474794.228
OECDEUR,BALANCE,NATGASCM,GDINCTRO,YTD2022,416063.3
OECDEUR,BALANCE,NATGASCM,INDPROD,2020,202093.197
OECDEUR,BALANCE,NATGASCM,INDPROD,2021,193860.389
OECDEUR,BALANCE,NATGASCM,INDPROD,3Q2022,49978.252
OECDEUR,BALANCE,NATGASCM,INDPROD,Nov-21,17350.878
OECDEUR,BALANCE,NATGASCM,INDPROD,Nov-22,17042.953
OECDEUR,BALANCE,NATGASCM,INDPROD,YTD2021,175542.454
OECDEUR,BALANCE,NATGASCM,INDPROD,YTD2022,186361.75
OECDEUR,BALANCE,NATGASCM,STCHANAT,2020,-13013.971
OECDEUR,BALANCE,NATGASCM,STCHANAT,2021,-23435.712
OECDEUR,BALANCE,NATGASCM,STCHANAT,3Q2022,33223.761
OECDEUR,BALANCE,NATGASCM,STCHANAT,Nov-21,-10673.295
OECDEUR,BALANCE,NATGASCM,STCHANAT,Nov-22,-929.937
OECDEUR,BALANCE,NATGASCM,STCHANAT,YTD2021,-8122.624
OECDEUR,BALANCE,NATGASCM,STCHANAT,YTD2022,45623.122
OECDEUR,BALANCE,NATGASCM,TOTENTSB,2020,733135.84
OECDEUR,BALANCE,NATGASCM,TOTENTSB,2021,737248.147
OECDEUR,BALANCE,NATGASCM,TOTENTSB,3Q2022,156925.246
OECDEUR,BALANCE,NATGASCM,TOTENTSB,Nov-21,59162.02
OECDEUR,BALANCE,NATGASCM,TOTENTSB,Nov-22,51017.935
OECDEUR,BALANCE,NATGASCM,TOTENTSB,YTD2021,671637.119
OECDEUR,BALANCE,NATGASCM,TOTENTSB,YTD2022,639827.504
OECDEUR,BALANCE,NATGASCM,TOTEXTSB,2020,441722.989
OECDEUR,BALANCE,NATGASCM,TOTEXTSB,2021,413730.631
OECDEUR,BALANCE,NATGASCM,TOTEXTSB,3Q2022,91725.999
OECDEUR,BALANCE,NATGASCM,TOTEXTSB,Nov-21,32522.01
OECDEUR,BALANCE,NATGASCM,TOTEXTSB,Nov-22,28934.678
OECDEUR,BALANCE,NATGASCM,TOTEXTSB,YTD2021,377391.405
OECDEUR,BALANCE,NATGASCM,TOTEXTSB,YTD2022,359823.614
OECDTOT,BALANCE,NATGASCM,GDINCTRO,2020,1791684.855
OECDTOT,BALANCE,NATGASCM,GDINCTRO,2021,1820408.062
OECDTOT,BALANCE,NATGASCM,GDINCTRO,3Q2022,385817.673
OECDTOT,BALANCE,NATGASCM,GDINCTRO,Nov-21,165134.1
OECDTOT,BALANCE,NATGASCM,GDINCTRO,Nov-22,153279.022
OECDTOT,BALANCE,NATGASCM,GDINCTRO,YTD2021,1631588.456
OECDTOT,BALANCE,NATGASCM,GDINCTRO,YTD2022,1613017.963
OECDTOT,BALANCE,NATGASCM,INDPROD,2020,1548432.312
OECDTOT,BALANCE,NATGASCM,INDPROD,2021,1582108.993
OECDTOT,BALANCE,NATGASCM,INDPROD,3Q2022,418208.153
OECDTOT,BALANCE,NATGASCM,INDPROD,Nov-21,135230.877
OECDTOT,BALANCE,NATGASCM,INDPROD,Nov-22,138638.748
OECDTOT,BALANCE,NATGASCM,INDPROD,YTD2021,1442036.834
OECDTOT,BALANCE,NATGASCM,INDPROD,YTD2022,1508365.977
OECDTOT,BALANCE,NATGASCM,STCHANAT,2020,-6298.116
OECDTOT,BALANCE,NATGASCM,STCHANAT,2021,-27195.304
OECDTOT,BALANCE,NATGASCM,STCHANAT,3Q2022,67208.897
OECDTOT,BALANCE,NATGASCM,STCHANAT,Nov-21,-15559.051
OECDTOT,BALANCE,NATGASCM,STCHANAT,Nov-22,-2833.28
OECDTOT,BALANCE,NATGASCM,STCHANAT,YTD2021,1168.572
OECDTOT,BALANCE,NATGASCM,STCHANAT,YTD2022,60473.559
OECDTOT,BALANCE,NATGASCM,TOTENTSB,2020,1010844.37
OECDTOT,BALANCE,NATGASCM,TOTENTSB,2021,1020752.356
OECDTOT,BALANCE,NATGASCM,TOTENTSB,3Q2022,224016.27
OECDTOT,BALANCE,NATGASCM,TOTENTSB,Nov-21,82020.583
OECDTOT,BALANCE,NATGASCM,TOTENTSB,Nov-22,74013.232
OECDTOT,BALANCE,NATGASCM,TOTENTSB,YTD2021,928734.234
OECDTOT,BALANCE,NATGASCM,TOTENTSB,YTD2022,894630.481
OECDTOT,BALANCE,NATGASCM,TOTEXTSB,2020,768327.901
OECDTOT,BALANCE,NATGASCM,TOTEXTSB,2021,794517.849
OECDTOT,BALANCE,NATGASCM,TOTEXTSB,3Q2022,185775.242
OECDTOT,BALANCE,NATGASCM,TOTEXTSB,Nov-21,65142.718
OECDTOT,BALANCE,NATGASCM,TOTEXTSB,Nov-22,61138.536
OECDTOT,BALANCE,NATGASCM,TOTEXTSB,YTD2021,723748.246
OECDTOT,BALANCE,NATGASCM,TOTEXTSB,YTD2022,719676.754
POLAND,BALANCE,NATGASCM,GDINCTRO,2020,21992.73
POLAND,BALANCE,NATGASCM,GDINCTRO,2021,23416.605
POLAND,BALANCE,NATGASCM,GDINCTRO,3Q2022,3142.039
POLAND,BALANCE,NATGASCM,GDINCTRO,Nov-21,2102.838
POLAND,BALANCE,NATGASCM,GDINCTRO,Nov-22,1895.289
POLAND,BALANCE,NATGASCM,GDINCTRO,YTD2021,20791.334
POLAND,BALANCE,NATGASCM,GDINCTRO,YTD2022,17209.902
POLAND,BALANCE,NATGASCM,INDPROD,2020,5592.88
POLAND,BALANCE,NATGASCM,INDPROD,2021,5562.928
POLAND,BALANCE,NATGASCM,INDPROD,3Q2022,1354.446
POLAND,BALANCE,NATGASCM,INDPROD,Nov-21,478.499
POLAND,BALANCE,NATGASCM,INDPROD,Nov-22,462.828
POLAND,BALANCE,NATGASCM,INDPROD,YTD2021,5063.675
POLAND,BALANCE,NATGASCM,INDPROD,YTD2022,5000.128
POLAND,BALANCE,NATGASCM,STCHANAT,2020,-492.985
POLAND,BALANCE,NATGASCM,STCHANAT,2021,418.57
POLAND,BALANCE,NATGASCM,STCHANAT,3Q2022,580.697
POLAND,BALANCE,NATGASCM,STCHANAT,Nov-21,-34.353
POLAND,BALANCE,NATGASCM,STCHANAT,Nov-22,-203.58
POLAND,BALANCE,NATGASCM,STCHANAT,YTD2021,787.754
POLAND,BALANCE,NATGASCM,STCHANAT,YTD2022,822.073
POLAND,BALANCE,NATGASCM,TOTENTSB,2020,41038.4
POLAND,BALANCE,NATGASCM,TOTENTSB,2021,39359.719
POLAND,BALANCE,NATGASCM,TOTENTSB,3Q2022,2539.142
POLAND,BALANCE,NATGASCM,TOTENTSB,Nov-21,2153.581
POLAND,BALANCE,NATGASCM,TOTENTSB,Nov-22,1294.104
POLAND,BALANCE,NATGASCM,TOTENTSB,YTD2021,37197.372
POLAND,BALANCE,NATGASCM,TOTENTSB,YTD2022,13741.401
POLAND,BALANCE,NATGASCM,TOTEXTSB,2020,25131.535
POLAND,BALANCE,NATGASCM,TOTEXTSB,2021,21087.472
POLAND,BALANCE,NATGASCM,TOTEXTSB,3Q2022,170.852
POLAND,BALANCE,NATGASCM,TOTEXTSB,Nov-21,563.595
POLAND,BALANCE,NATGASCM,TOTEXTSB,Nov-22,65.223
POLAND,BALANCE,NATGASCM,TOTEXTSB,YTD2021,20681.959
POLAND,BALANCE,NATGASCM,TOTEXTSB,YTD2022,709.554
PORTUGAL,BALANCE,NATGASCM,GDINCTRO,2020,5986.568
PORTUGAL,BALANCE,NATGASCM,GDINCTRO,2021,5762.376
PORTUGAL,BALANCE,NATGASCM,GDINCTRO,3Q2022,1440.57
PORTUGAL,BALANCE,NATGASCM,GDINCTRO,Nov-21,510.773
PORTUGAL,BALANCE,NATGASCM,GDINCTRO,Nov-22,474.722
PORTUGAL,BALANCE,NATGASCM,GDINCTRO,YTD2021,5312.503
PORTUGAL,BALANCE,NATGASCM,GDINCTRO,YTD2022,5116.177
PORTUGAL,BALANCE,NATGASCM,STCHANAT,2020,-42.962
PORTUGAL,BALANCE,NATGASCM,STCHANAT,2021,4.512
PORTUGAL,BALANCE,NATGASCM,STCHANAT,3Q2022,-38.127
PORTUGAL,BALANCE,NATGASCM,STCHANAT,Nov-21,-26.008
PORTUGAL,BALANCE,NATGASCM,STCHANAT,Nov-22,-78.432
PORTUGAL,BALANCE,NATGASCM,STCHANAT,YTD2021,43.939
PORTUGAL,BALANCE,NATGASCM,STCHANAT,YTD2022,108.173
PORTUGAL,BALANCE,NATGASCM,TOTENTSB,2020,6060.931
PORTUGAL,BALANCE,NATGASCM,TOTENTSB,2021,5874.846
PORTUGAL,BALANCE,NATGASCM,TOTENTSB,3Q2022,1434.953
PORTUGAL,BALANCE,NATGASCM,TOTENTSB,Nov-21,505.292
PORTUGAL,BALANCE,NATGASCM,TOTENTSB,Nov-22,455.905
PORTUGAL,BALANCE,NATGASCM,TOTENTSB,YTD2021,5446.419
PORTUGAL,BALANCE,NATGASCM,TOTENTSB,YTD2022,5651.429
PORTUGAL,BALANCE,NATGASCM,TOTEXTSB,2020,159.921
PORTUGAL,BALANCE,NATGASCM,TOTEXTSB,2021,195.092
PORTUGAL,BALANCE,NATGASCM,TOTEXTSB,3Q2022,30.201
PORTUGAL,BALANCE,NATGASCM,TOTEXTSB,Nov-21,7.556
PORTUGAL,BALANCE,NATGASCM,TOTEXTSB,Nov-22,59.264
PORTUGAL,BALANCE,NATGASCM,TOTEXTSB,YTD2021,189.821
PORTUGAL,BALANCE,NATGASCM,TOTEXTSB,YTD2022,348.563
SLOVAKIA,BALANCE,NATGASCM,GDINCTRO,2020,4876.883
SLOVAKIA,BALANCE,NATGASCM,GDINCTRO,2021,5462.606
SLOVAKIA,BALANCE,NATGASCM,GDINCTRO,3Q2022,788.37
SLOVAKIA,BALANCE,NATGASCM,GDINCTRO,Nov-21,546.008
SLOVAKIA,BALANCE,NATGASCM,GDINCTRO,Nov-22,504.258
SLOVAKIA,BALANCE,NATGASCM,GDINCTRO,YTD2021,4778.767
SLOVAKIA,BALANCE,NATGASCM,GDINCTRO,YTD2022,4628.46
SLOVAKIA,BALANCE,NATGASCM,INDPROD,2020,65.869
SLOVAKIA,BALANCE,NATGASCM,INDPROD,2021,65.333
SLOVAKIA,BALANCE,NATGASCM,INDPROD,3Q2022,13.952
SLOVAKIA,BALANCE,NATGASCM,INDPROD,Nov-21,5.779
SLOVAKIA,BALANCE,NATGASCM,INDPROD,Nov-22,3.717
SLOVAKIA,BALANCE,NATGASCM,INDPROD,YTD2021,60.405
SLOVAKIA,BALANCE,NATGASCM,INDPROD,YTD2022,51.739
SLOVAKIA,BALANCE,NATGASCM,STCHANAT,2020,-509.694
SLOVAKIA,BALANCE,NATGASCM,STCHANAT,2021,-1645.832
SLOVAKIA,BALANCE,NATGASCM,STCHANAT,3Q2022,819.709
SLOVAKIA,BALANCE,NATGASCM,STCHANAT,Nov-21,-222.591
SLOVAKIA,BALANCE,NATGASCM,STCHANAT,Nov-22,-50.862
SLOVAKIA,BALANCE,NATGASCM,STCHANAT,YTD2021,-960.47
SLOVAKIA,BALANCE,NATGASCM,STCHANAT,YTD2022,1552.926
SLOVAKIA,BALANCE,NATGASCM,TOTENTSB,2020,50688.435
SLOVAKIA,BALANCE,NATGASCM,TOTENTSB,2021,40361.571
SLOVAKIA,BALANCE,NATGASCM,TOTENTSB,3Q2022,5141.555
SLOVAKIA,BALANCE,NATGASCM,TOTENTSB,Nov-21,3204.5
SLOVAKIA,BALANCE,NATGASCM,TOTENTSB,Nov-22,1467.381
SLOVAKIA,BALANCE,NATGASCM,TOTENTSB,YTD2021,37099.22
SLOVAKIA,BALANCE,NATGASCM,TOTENTSB,YTD2022,24092.664
SLOVAKIA,BALANCE,NATGASCM,TOTEXTSB,2020,46387.115
SLOVAKIA,BALANCE,NATGASCM,TOTEXTSB,2021,36610.129
SLOVAKIA,BALANCE,NATGASCM,TOTEXTSB,3Q2022,3547.428
SLOVAKIA,BALANCE,NATGASCM,TOTEXTSB,Nov-21,2886.862
SLOVAKIA,BALANCE,NATGASCM,TOTEXTSB,Nov-22,1017.702
SLOVAKIA,BALANCE,NATGASCM,TOTEXTSB,YTD2021,33341.327
SLOVAKIA,BALANCE,NATGASCM,TOTEXTSB,YTD2022,17963.017
SLOVENIA,BALANCE,NATGASCM,GDINCTRO,2020,905.434
SLOVENIA,BALANCE,NATGASCM,GDINCTRO,2021,951.567
SLOVENIA,BALANCE,NATGASCM,GDINCTRO,3Q2022,136.086
SLOVENIA,BALANCE,NATGASCM,GDINCTRO,Nov-21,94.853
SLOVENIA,BALANCE,NATGASCM,GDINCTRO,Nov-22,78.962
SLOVENIA,BALANCE,NATGASCM,GDINCTRO,YTD2021,840.052
SLOVENIA,BALANCE,NATGASCM,GDINCTRO,YTD2022,748.815
SLOVENIA,BALANCE,NATGASCM,INDPROD,2020,5.334
SLOVENIA,BALANCE,NATGASCM,INDPROD,2021,5.067
SLOVENIA,BALANCE,NATGASCM,INDPROD,3Q2022,0.586
SLOVENIA,BALANCE,NATGASCM,INDPROD,Nov-21,0.453
SLOVENIA,BALANCE,NATGASCM,INDPROD,Nov-22,0.462
SLOVENIA,BALANCE,NATGASCM,INDPROD,YTD2021,4.552
SLOVENIA,BALANCE,NATGASCM,INDPROD,YTD2022,4.015
SLOVENIA,BALANCE,NATGASCM,TOTENTSB,2020,1565.1
SLOVENIA,BALANCE,NATGASCM,TOTENTSB,2021,1116.7
SLOVENIA,BALANCE,NATGASCM,TOTENTSB,3Q2022,303.5
SLOVENIA,BALANCE,NATGASCM,TOTENTSB,Nov-21,104.7
SLOVENIA,BALANCE,NATGASCM,TOTENTSB,Nov-22,120.6
SLOVENIA,BALANCE,NATGASCM,TOTENTSB,YTD2021,984.9
SLOVENIA,BALANCE,NATGASCM,TOTENTSB,YTD2022,1151.7
SLOVENIA,BALANCE,NATGASCM,TOTEXTSB,2020,665
SLOVENIA,BALANCE,NATGASCM,TOTEXTSB,2021,170.2
SLOVENIA,BALANCE,NATGASCM,TOTEXTSB,3Q2022,168
SLOVENIA,BALANCE,NATGASCM,TOTEXTSB,Nov-21,10.3
SLOVENIA,BALANCE,NATGASCM,TOTEXTSB,Nov-22,42.1
SLOVENIA,BALANCE,NATGASCM,TOTEXTSB,YTD2021,149.4
SLOVENIA,BALANCE,NATGASCM,TOTEXTSB,YTD2022,406.9
SPAIN,BALANCE,NATGASCM,GDINCTRO,2020,31738
SPAIN,BALANCE,NATGASCM,GDINCTRO,2021,33581.511
SPAIN,BALANCE,NATGASCM,GDINCTRO,3Q2022,7827.796
SPAIN,BALANCE,NATGASCM,GDINCTRO,Nov-21,3474.288
SPAIN,BALANCE,NATGASCM,GDINCTRO,Nov-22,2455.038
SPAIN,BALANCE,NATGASCM,GDINCTRO,YTD2021,30187.625
SPAIN,BALANCE,NATGASCM,GDINCTRO,YTD2022,29868.121
SPAIN,BALANCE,NATGASCM,INDPROD,2020,58.207
SPAIN,BALANCE,NATGASCM,INDPROD,2021,48.037
SPAIN,BALANCE,NATGASCM,INDPROD,3Q2022,11.564
SPAIN,BALANCE,NATGASCM,INDPROD,Nov-21,3.429
SPAIN,BALANCE,NATGASCM,INDPROD,Nov-22,4.875
SPAIN,BALANCE,NATGASCM,INDPROD,YTD2021,44.529
SPAIN,BALANCE,NATGASCM,INDPROD,YTD2022,42.369
SPAIN,BALANCE,NATGASCM,STCHANAT,2020,-763
SPAIN,BALANCE,NATGASCM,STCHANAT,2021,64.45
SPAIN,BALANCE,NATGASCM,STCHANAT,3Q2022,653.183
SPAIN,BALANCE,NATGASCM,STCHANAT,Nov-21,-508.765
SPAIN,BALANCE,NATGASCM,STCHANAT,Nov-22,25.097
SPAIN,BALANCE,NATGASCM,STCHANAT,YTD2021,237.673
SPAIN,BALANCE,NATGASCM,STCHANAT,YTD2022,1144.936
SPAIN,BALANCE,NATGASCM,TOTENTSB,2020,32489
SPAIN,BALANCE,NATGASCM,TOTENTSB,2021,36969.174
SPAIN,BALANCE,NATGASCM,TOTENTSB,3Q2022,9767.404
SPAIN,BALANCE,NATGASCM,TOTENTSB,Nov-21,3280.534
SPAIN,BALANCE,NATGASCM,TOTENTSB,Nov-22,3088.885
SPAIN,BALANCE,NATGASCM,TOTENTSB,YTD2021,33538.369
SPAIN,BALANCE,NATGASCM,TOTENTSB,YTD2022,36284.598
SPAIN,BALANCE,NATGASCM,TOTEXTSB,2020,1189.274
SPAIN,BALANCE,NATGASCM,TOTEXTSB,2021,3018.237
SPAIN,BALANCE,NATGASCM,TOTEXTSB,3Q2022,1281.596
SPAIN,BALANCE,NATGASCM,TOTEXTSB,Nov-21,192.709
SPAIN,BALANCE,NATGASCM,TOTEXTSB,Nov-22,561.174
SPAIN,BALANCE,NATGASCM,TOTEXTSB,YTD2021,2847.958
SPAIN,BALANCE,NATGASCM,TOTEXTSB,YTD2022,5086.795
SWEDEN,BALANCE,NATGASCM,GDINCTRO,2020,1101
SWEDEN,BALANCE,NATGASCM,GDINCTRO,2021,1272.084
SWEDEN,BALANCE,NATGASCM,GDINCTRO,3Q2022,159.764
SWEDEN,BALANCE,NATGASCM,GDINCTRO,Nov-21,102.823
SWEDEN,BALANCE,NATGASCM,GDINCTRO,Nov-22,53.54
SWEDEN,BALANCE,NATGASCM,GDINCTRO,YTD2021,1130.868
SWEDEN,BALANCE,NATGASCM,GDINCTRO,YTD2022,788.237
SWEDEN,BALANCE,NATGASCM,STCHANAT,3Q2022,0.045
SWEDEN,BALANCE,NATGASCM,STCHANAT,Nov-22,-4.378
SWEDEN,BALANCE,NATGASCM,STCHANAT,YTD2022,23.864
SWEDEN,BALANCE,NATGASCM,TOTENTSB,2020,1122
SWEDEN,BALANCE,NATGASCM,TOTENTSB,2021,1344.077
SWEDEN,BALANCE,NATGASCM,TOTENTSB,3Q2022,164.488
SWEDEN,BALANCE,NATGASCM,TOTENTSB,Nov-21,107.272
SWEDEN,BALANCE,NATGASCM,TOTENTSB,Nov-22,49.407
SWEDEN,BALANCE,NATGASCM,TOTENTSB,YTD2021,1200.957
SWEDEN,BALANCE,NATGASCM,TOTENTSB,YTD2022,844.588
SWEDEN,BALANCE,NATGASCM,TOTEXTSB,2020,14
SWEDEN,BALANCE,NATGASCM,TOTEXTSB,2021,49.27
SWEDEN,BALANCE,NATGASCM,TOTEXTSB,3Q2022,1.469
SWEDEN,BALANCE,NATGASCM,TOTEXTSB,Nov-21,3.194
SWEDEN,BALANCE,NATGASCM,TOTEXTSB,Nov-22,0.245
SWEDEN,BALANCE,NATGASCM,TOTEXTSB,YTD2021,48.76
SWEDEN,BALANCE,NATGASCM,TOTEXTSB,YTD2022,12.903
SWITLAND,BALANCE,NATGASCM,GDINCTRO,2020,3393.854
SWITLAND,BALANCE,NATGASCM,GDINCTRO,2021,3551.435
SWITLAND,BALANCE,NATGASCM,GDINCTRO,3Q2022,347.309
SWITLAND,BALANCE,NATGASCM,GDINCTRO,Nov-21,431.513
SWITLAND,BALANCE,NATGASCM,GDINCTRO,Nov-22,309.958
SWITLAND,BALANCE,NATGASCM,GDINCTRO,YTD2021,3052.864
SWITLAND,BALANCE,NATGASCM,GDINCTRO,YTD2022,2710.759
SWITLAND,BALANCE,NATGASCM,INDPROD,2020,37.99
SWITLAND,BALANCE,NATGASCM,INDPROD,2021,39.285
SWITLAND,BALANCE,NATGASCM,INDPROD,3Q2022,10.476
SWITLAND,BALANCE,NATGASCM,INDPROD,Nov-21,3.607
SWITLAND,BALANCE,NATGASCM,INDPROD,Nov-22,3.852
SWITLAND,BALANCE,NATGASCM,INDPROD,YTD2021,35.65
SWITLAND,BALANCE,NATGASCM,INDPROD,YTD2022,40.751
SWITLAND,BALANCE,NATGASCM,TOTENTSB,2020,11835.093
SWITLAND,BALANCE,NATGASCM,TOTENTSB,2021,5449.894
SWITLAND,BALANCE,NATGASCM,TOTENTSB,3Q2022,3014.548
SWITLAND,BALANCE,NATGASCM,TOTENTSB,Nov-21,447.305
SWITLAND,BALANCE,NATGASCM,TOTENTSB,Nov-22,832.968
SWITLAND,BALANCE,NATGASCM,TOTENTSB,YTD2021,4459.316
SWITLAND,BALANCE,NATGASCM,TOTENTSB,YTD2022,9843.673
SWITLAND,BALANCE,NATGASCM,TOTEXTSB,2020,8470.777
SWITLAND,BALANCE,NATGASCM,TOTEXTSB,2021,1937.744
SWITLAND,BALANCE,NATGASCM,TOTEXTSB,3Q2022,2677.715
SWITLAND,BALANCE,NATGASCM,TOTEXTSB,Nov-21,19.399
SWITLAND,BALANCE,NATGASCM,TOTEXTSB,Nov-22,526.862
SWITLAND,BALANCE,NATGASCM,TOTEXTSB,YTD2021,1442.102
SWITLAND,BALANCE,NATGASCM,TOTEXTSB,YTD2022,7173.665
TURKIYE,BALANCE,NATGASCM,GDINCTRO,2020,48232.491
TURKIYE,BALANCE,NATGASCM,GDINCTRO,2021,59650.68
TURKIYE,BALANCE,NATGASCM,GDINCTRO,3Q2022,9404.39
TURKIYE,BALANCE,NATGASCM,GDINCTRO,Nov-21,5398.07
TURKIYE,BALANCE,NATGASCM,GDINCTRO,Nov-22,2673.92
TURKIYE,BALANCE,NATGASCM,GDINCTRO,YTD2021,52958.98
TURKIYE,BALANCE,NATGASCM,GDINCTRO,YTD2022,45272.25
TURKIYE,BALANCE,NATGASCM,INDPROD,2020,441.39
TURKIYE,BALANCE,NATGASCM,INDPROD,2021,393.61
TURKIYE,BALANCE,NATGASCM,INDPROD,3Q2022,88.39
TURKIYE,BALANCE,NATGASCM,INDPROD,Nov-21,32.01
TURKIYE,BALANCE,NATGASCM,INDPROD,Nov-22,37.82
TURKIYE,BALANCE,NATGASCM,INDPROD,YTD2021,362.39
TURKIYE,BALANCE,NATGASCM,INDPROD,YTD2022,341.37
TURKIYE,BALANCE,NATGASCM,STCHANAT,2020,-242.64
TURKIYE,BALANCE,NATGASCM,STCHANAT,2021,-937.43
TURKIYE,BALANCE,NATGASCM,STCHANAT,3Q2022,1172.02
TURKIYE,BALANCE,NATGASCM,STCHANAT,Nov-21,-328.64
TURKIYE,BALANCE,NATGASCM,STCHANAT,Nov-22,1457.54
TURKIYE,BALANCE,NATGASCM,STCHANAT,YTD2021,-438.67
TURKIYE,BALANCE,NATGASCM,STCHANAT,YTD2022,3361.28
TURKIYE,BALANCE,NATGASCM,TOTENTSB,2020,48125.771
TURKIYE,BALANCE,NATGASCM,TOTENTSB,2021,58702.16
TURKIYE,BALANCE,NATGASCM,TOTENTSB,3Q2022,10665.69
TURKIYE,BALANCE,NATGASCM,TOTENTSB,Nov-21,5048.96
TURKIYE,BALANCE,NATGASCM,TOTENTSB,Nov-22,4123.14
TURKIYE,BALANCE,NATGASCM,TOTENTSB,YTD2021,52517.9
TURKIYE,BALANCE,NATGASCM,TOTENTSB,YTD2022,48853.21
TURKIYE,BALANCE,NATGASCM,TOTEXTSB,2020,577.31
TURKIYE,BALANCE,NATGASCM,TOTEXTSB,2021,382.52
TURKIYE,BALANCE,NATGASCM,TOTEXTSB,3Q2022,177.67
TURKIYE,BALANCE,NATGASCM,TOTEXTSB,Nov-21,11.54
TURKIYE,BALANCE,NATGASCM,TOTEXTSB,Nov-22,29.5
TURKIYE,BALANCE,NATGASCM,TOTEXTSB,YTD2021,359.98
TURKIYE,BALANCE,NATGASCM,TOTEXTSB,YTD2022,561.05
UK,BALANCE,NATGASCM,GDINCTRO,2020,73336.493
UK,BALANCE,NATGASCM,GDINCTRO,2021,76273.114
UK,BALANCE,NATGASCM,GDINCTRO,3Q2022,12638.056
UK,BALANCE,NATGASCM,GDINCTRO,Nov-21,7592.341
UK,BALANCE,NATGASCM,GDINCTRO,Nov-22,6651.241
UK,BALANCE,NATGASCM,GDINCTRO,YTD2021,67772.894
UK,BALANCE,NATGASCM,GDINCTRO,YTD2022,62404.16
UK,BALANCE,NATGASCM,INDPROD,2020,39931.396
UK,BALANCE,NATGASCM,INDPROD,2021,33081.468
UK,BALANCE,NATGASCM,INDPROD,3Q2022,9175.961
UK,BALANCE,NATGASCM,INDPROD,Nov-21,3261.593
UK,BALANCE,NATGASCM,INDPROD,Nov-22,3179.405
UK,BALANCE,NATGASCM,INDPROD,YTD2021,29735.011
